ID,Place,Name,Distance
8439196,doctor,Dr. Ketki D. Modi DO,1.303
8439829,storage,East Bank Storage - 35th Street,1.407
8439829,art_gallery,Zhou B Art Center,1.231
8439829,bar,Buffalo Wings & Rings,1.398
8439829,jewelry_store,Eleven Eleven Jewelry,1.405
8439829,lodging,Bridgeport Bed and Breakfast,1.589
8439829,point_of_interest,East Bank Records Management,1.405
8440621,hospital,Little Company of Mary Hospital,1.080
8440621,furniture_store,Cakewalk Chicago,1.365
8440621,electronics_store,AT&T Store,0.156
8440621,doctor,Stratigos Alice K M MD,0.548
8440621,doctor,Ramesh Soundararajan M.D.,0.575
8440621,gym,Planet Fitness,0.284
8440651,lodging,Chicago Getaway Hostel,0.720
8440651,lodging,Hotel Lincoln,1.581
8440651,lodging,City Suites Chicago,1.922
8440651,beauty_salon,Douglas J Aveda Institute,1.294
8440651,movie_theater,Landmarks Century Centre Cinema,1.287
8440651,electronics_store,Best Buy,1.148
8441458,bar,Hamburger Marys,1.254
8441458,night_club,The Green Mill,0.448
8441458,point_of_interest,LILLSTREET Art Center,1.047
8441458,restaurant,Vincent,1.218
8441458,restaurant,Tank Noodle,0.669
8441458,cemetery,Getty Tomb,0.923
8442232,point_of_interest,WSSD-FM Chicago,1.500
8442232,restaurant,Route 66 Pizza,1.094
8442232,doctor,Dr. Lisa G. Holcomb M.D.,1.601
8442232,car_repair,Skywheels Auto Services Inc,1.323
8442232,school,Immanuel School,1.583
8442232,doctor,Dr. Laura L. Loesel MD,1.601
8442293,lodging,City Suites Chicago,1.039
8442293,hospital,Advocate Illinois Masonic Medical Center,1.193
8442293,department_store,Marshalls,1.329
8442293,lodging,Wrigley Hostel - Chicago,0.994
8442293,grocery_or_supermarket,Whole Foods Market,0.278
8442293,gym,CorePower Yoga,1.269
8442457,meal_takeaway,Home Run Inn,1.234
8442457,restaurant,Pizza Nova,0.393
8442457,bank,Citibank,0.274
8442457,shopping_mall,Cicero Market Place,1.621
8442457,hardware_store,The Home Depot,1.643
8442457,school,Little Village Lawndale High School,1.586
8442458,school,Lindblom Math and Science Academy,1.321
8442458,bank,Citibank,1.605
8442458,grocery_or_supermarket,Food 4 Less,1.818
8442458,store,For Your Consciousness,0.797
8442458,furniture_store,FAMSA Furniture,1.658
8442458,grocery_or_supermarket,ALDI,1.849
8442930,point_of_interest,The Urban Canopy,0.336
8442930,school,Tilden High School,1.469
8442930,bank,Citibank,0.779
8442930,post_office,United States Post Office - Stockyard Station,1.799
8442930,grocery_or_supermarket,ALDI,0.292
8442930,travel_agency,Chicago Trolley & Double Decker Co,0.740
8442952,department_store,Walmart Supercenter,1.636
8442952,gym,Planet Fitness,1.260
8442952,school,Howe Elementary School,1.231
8442952,post_office,United States Postal Service,0.716
8442952,park,La Follette Park,1.201
8442952,local_government_office,Social Security Administration,1.579
8443117,hospital,Holy Cross Hospital,1.469
8443117,school,Lindblom Math and Science Academy,1.641
8443117,meal_takeaway,Little Caesars Pizza,0.533
8443117,doctor,Holy Cross Hospital: Arjmand Susan B MD,1.482
8443117,doctor,Dr. Paul Allegretti DO,1.421
8443117,doctor,Nephrology Associates Of Northern Illinois And Indiana,1.482
8443280,point_of_interest,WSSD-FM Chicago,1.548
8443280,restaurant,Subway Restaurants,1.492
8443280,doctor,Dr. Marjorie Michel M.D.,1.544
8443280,store,Chicago Fresh Meat,1.633
8443280,school,Immanuel School,1.302
8443280,school,Epic Academy,0.457
8443739,lodging,The Wheeler Mansion,0.443
8443739,beauty_salon,Chicago South Loop Hotel,1.020
8443739,point_of_interest,McCormick Place,0.717
8443739,health,MinuteClinic,1.636
8443739,bar,Reggies Chicago,0.176
8443739,restaurant,The Chicago Firehouse Restaurant,1.080
8444733,university,Kennedy-King College,1.670
8444733,car_repair,Metro Ford Sales and Service,1.695
8444733,church,Back to God Christian Reformed Church,1.593
8444733,school,Wentworth Elementary School,0.947
8444733,funeral_home,Burton Funeral Home,0.857
8444733,grocery_or_supermarket,Food 4 Less,0.862
8444800,store,American Science & Surplus,0.961
8444800,restaurant,Superdawg Drive-In,1.790
8444800,police,Chicago Police Department,1.351
8444800,bar,Gale Street Inn Chicago,1.884
8444800,hardware_store,Paulsons Paint Wallpaper and Window Fashions,0.460
8444800,supermarket,Butera Market,1.699
8444845,bar,Hamburger Marys,0.916
8444845,night_club,The Green Mill,0.629
8444845,restaurant,Pasteur,0.857
8444845,point_of_interest,Bryn Mawr Apartments,0.979
8444845,museum,Swedish American Museum,0.721
8444845,point_of_interest,Black Ensemble Theater,1.414
8445140,park,Garfield Park Conservatory,1.273
8445140,school,Westinghouse College Prep High School,1.476
8445140,lodging,Norford Hotel,1.315
8445140,bakery,Dunkin Donuts,1.262
8445140,school,Polaris Charter Academy,1.255
8445140,school,Raby High School,1.384
8446604,book_store,Loyola University Bookstore,1.840
8446604,department_store,Target,0.832
8446604,restaurant,Ghareeb Nawaz Restaurant,0.106
8446604,hardware_store,Clark Devon Hardware,1.027
8446604,bakery,Argo Georgian Bakery,1.460
8446604,point_of_interest,Mayne Stage,1.802
8446969,hospital,Mount Sinai Hospital,1.393
8446969,bicycle_store,Working Bikes,1.213
8446969,doctor,Saint Anthonys Hospital Cardiology,0.695
8446969,university,The Arturo Velasquez Westside Technical Instituite,1.465
8446969,point_of_interest,Cinespace Chicago Film Studios,1.376
8446969,restaurant,EL ideas,1.875
8447104,local_government_office,Chicago West Illinois Secretary of State Facility,0.889
8447104,doctor,Dr. Heidi L. Brown MD,1.351
8447104,hospital,Fresenius Medical Care at Loretto Hospital,1.348
8447104,point_of_interest,Spectrum Management Co,0.288
8447104,plumber,First Rate Plumbers,0.292
8447104,grocery_or_supermarket,ALDI,1.437
8448580,point_of_interest,WSSD-FM Chicago,0.879
8448580,hospital,Advocate Trinity Hospital,1.534
8448580,doctor,Dr. Glen G. Aduana MD,0.813
8448580,doctor,Parker Rebecca B MD,1.519
8448580,doctor,Ari Mintz M.D.,1.522
8448580,doctor,Prabhu Velan M.D.,1.522
8448620,hospital,Mount Sinai Hospital,1.517
8448620,meal_delivery,Lou Malnatis Pizzeria,1.221
8448620,restaurant,Pizza Nova,1.803
8448620,point_of_interest,Cinespace Chicago Film Studios,1.746
8448620,school,DRW College Prep,1.004
8448620,school,Holy Family Ministry School,1.053
8449837,lodging,City Suites Chicago,0.235
8449837,lodging,The Willows Hotel,1.231
8449837,hardware_store,The Home Depot,1.213
8449837,electronics_store,Chicago Music Exchange,1.264
8449837,department_store,Marshalls,0.530
8449837,lodging,Wrigley Hostel - Chicago,0.576
8450665,lodging,IHSP Chicago Hostel,1.264
8450665,lodging,Holiday Jones Chicago Hostel,0.587
8450665,department_store,Kohls Bucktown,1.735
8450665,store,Petco Animal Supplies,1.325
8450665,point_of_interest,PAWS Chicago,1.384
8450665,movie_theater,Regal Cinemas Webster Place 11,1.709
8451069,bar,Rockit Burger Bar,1.514
8451069,bar,Metro,1.441
8451069,night_club,The Green Mill,0.732
8451069,stadium,Wrigley Field,1.648
8451069,point_of_interest,LILLSTREET Art Center,1.042
8451069,restaurant,Tank Noodle,1.168
8451208,lodging,Hotel Indigo Chicago Downtown Gold Coast,0.898
8451208,lodging,Thompson Chicago,1.279
8451208,lodging,The Whitehall Hotel,1.535
8451208,lodging,The Tremont Chicago Hotel,1.579
8451208,lodging,Park Hyatt Chicago,1.706
8451208,lodging,Hilton Chicago Magnificent Mile Suites,1.760
8451252,lodging,SpringHill Suites by Marriott Chicago OHare,1.805
8451252,doctor,Dr. Luisa Orrico MD,0.498
8451252,doctor,Resurrection Medical Center: Ambroz Karl G MD,0.433
8451252,hospital,Presence Resurrection Medical Center,0.513
8451252,atm,Bank of America ATM,0.723
8451252,doctor,Dr. Andrew R. Melnyk MD,0.433
8451259,hospital,Norwegian American Hospital,0.897
8451259,meal_delivery,Village Pizza,1.518
8451259,school,Westinghouse College Prep High School,0.526
8451259,restaurant,Hearty Boys,1.205
8451259,bar,Bullhead Cantina,1.168
8451259,doctor,Norwegian American Hospital: Anderson Joel R DPM,0.901
8451688,department_store,Walmart Supercenter,0.652
8451688,hardware_store,The Home Depot,0.315
8451688,gym,Planet Fitness,0.870
8451688,local_government_office,Drivers Express Facility,1.821
8451688,convenience_store,Walgreens,0.887
8451688,grocery_or_supermarket,Food 4 Less,0.858
8452341,lodging,IHSP Chicago Hostel,1.175
8452341,furniture_store,Salvage One,1.214
8452341,point_of_interest,Wicker Park Chamber-Commerce,1.149
8452341,meal_delivery,Yu Choy Chinese Restaurant,1.055
8452341,restaurant,Mindy’s HotChocolate,1.471
8452341,store,Insight Studios,1.224
8452713,restaurant,Subway Restaurants,0.799
8452713,hospital,Roseland Community Hospital,1.579
8452713,grocery_or_supermarket,ALDI,0.946
8452713,doctor,Morgan Park Foot Clinic,1.532
8452713,health,Fresenius Kidney Care Roseland,1.607
8452713,doctor,Laddaran Anita MD,1.736
8453582,point_of_interest,The Urban Canopy,1.732
8453582,school,Lindblom Math and Science Academy,1.726
8453582,restaurant,Subway Restaurants,0.917
8453582,store,For Your Consciousness,1.189
8453582,school,Saint John School,0.696
8453582,point_of_interest,Richards Career Academy,0.846
8454354,accounting,The Law Office of Ben W. Koyl P.C.,0.856
8454354,health,Smith Village,1.221
8454354,department_store,Marshalls,0.675
8454354,bar,Chilis Grill & Bar,0.447
8454354,convenience_store,Walgreens,0.795
8454354,restaurant,Subway Restaurants,0.585
8455012,hospital,Jackson Park Hospital & Medical Center,0.537
8455012,grocery_or_supermarket,ALDI,0.196
8455012,doctor,Jackson Park Medical Associates,0.495
8455012,storage,Public Storage,1.722
8455012,restaurant,Subway Restaurants,1.825
8455012,restaurant,Subway Restaurants,0.877
8455455,hospital,West Suburban Hospital Medical Center,1.185
8455455,school,Austin College and Career Academy,0.750
8455455,doctor,West Suburban Med Center: Slasuraitis Andrea N MD,1.168
8455455,doctor,West Suburban Medical Center: Morris Arthur M MD,1.168
8455455,doctor,Dr. Wendy L. Foster MD,1.168
8455455,restaurant,MacArthurs Restaurant,1.255
8456020,restaurant,Subway Restaurants,0.121
8456020,hospital,Roseland Community Hospital,1.557
8456020,clothing_store,DTLR,0.340
8456020,doctor,Sud Madhupa MD,1.605
8456020,health,Fresenius Kidney Care Roseland,1.537
8456020,point_of_interest,Mrs Dees Pleasure Zone,1.040
8456110,lodging,IHSP Chicago Hostel,1.933
8456110,doctor,Giovanni Giannotti M.D. SC,0.975
8456110,cafe,The Wormhole Coffee,1.842
8456110,restaurant,Carbon,1.711
8456110,meal_delivery,Village Pizza,0.227
8456110,bar,Big Star,1.781
8456745,hospital,Norwegian American Hospital,1.549
8456745,meal_delivery,Village Pizza,1.581
8456745,school,Westinghouse College Prep High School,0.564
8456745,restaurant,Mr. Browns Lounge,1.701
8456745,school,Faraday Elementary School,0.946
8456745,bakery,Dunkin Donuts,1.060
8456973,department_store,Walmart Supercenter,1.878
8456973,cafe,Lula Cafe,1.597
8456973,restaurant,Longman & Eagle,1.735
8456973,hardware_store,The Home Depot,1.811
8456973,convenience_store,Cook Brothers,1.471
8456973,lodging,Hostel Earphoria,1.516
8457563,department_store,Walmart Supercenter,1.610
8457563,point_of_interest,McCormick YMCA,1.326
8457563,restaurant,Hearty Boys,0.990
8457563,point_of_interest,Chicago Hot Glass Inc,0.776
8457563,bar,Rosas Lounge,1.880
8457563,gym,Planet Fitness,1.928
8457725,school,Chicago Vocational High School,0.889
8457725,storage,Public Storage,0.619
8457725,point_of_interest,FBP Studio Design Inc,1.005
8457725,hospital,South Shore Hospital,0.932
8457725,gas_station,BP,1.157
8457725,doctor,Parker Rebecca B MD,1.887
8421408,department_store,Target,1.323
8421408,bakery,Dat Donut,0.788
8421408,car_repair,Car-X Tire & Auto,1.711
8421408,restaurant,Subway Restaurants,0.146
8421408,doctor,ACCESS at Gary Comer Youth Center,1.393
8421408,general_contractor,A Smart Roofing,0.745
8421415,department_store,Walmart Supercenter,1.266
8421415,hardware_store,Menards,1.204
8421415,convenience_store,Cook Brothers,1.613
8421415,school,Howe Elementary School,1.194
8421415,local_government_office,Social Security Administration,0.866
8421415,point_of_interest,Mis Felices Anos Home Day Care,1.146
8421427,point_of_interest,Aragon Ballroom,0.634
8421427,restaurant,IHOP,1.521
8421427,bar,Metro,1.639
8421427,stadium,Wrigley Field,1.757
8421427,restaurant,Tank Noodle,1.061
8421427,cemetery,Getty Tomb,0.628
8421428,local_government_office,Chicago West Illinois Secretary of State Facility,0.776
8421428,health,Hartgrove Behavioral Health System,1.543
8421428,doctor,Dr. Heidi L. Brown MD,0.863
8421428,doctor,Dr. Guriqbal S. Nandra MD,0.863
8421428,restaurant,MacArthurs Restaurant,0.499
8421428,plumber,First Rate Plumbers,1.386
8421457,hardware_store,The Home Depot,0.260
8421457,shopping_mall,The Brickyard,0.587
8421457,doctor,Naveen Tipirneni MD,1.153
8421457,doctor,Dr. Altiok Haluk Shriners Hospitals for Children - Chicago,0.869
8421457,restaurant,Sorrentos,1.033
8421457,car_repair,Pep Boys Auto Parts & Service,0.549
8421491,department_store,Walmart Supercenter,1.059
8421491,furniture_store,Studio41 Home Design Showroom,1.117
8421491,point_of_interest,McCormick YMCA,1.070
8421491,gym,Planet Fitness,1.693
8421491,park,Mozart Park,0.730
8421491,jewelry_store,New Era Jewelry and Coin,1.642
8421493,lodging,Super 8,1.418
8421493,school,Roger C Sullivan High School,1.748
8421493,night_club,The Heartland Cafe,1.434
8421493,doctor,Schreiber Gary J MD,1.049
8421493,doctor,Dr. Mary K. Hoffman MD,1.052
8421493,doctor,Dr. Karoon Nititham MD,1.034
8421496,point_of_interest,WSSD-FM Chicago,1.393
8421496,hospital,Advocate Trinity Hospital,0.349
8421496,doctor,Kenneth D LaPat M.D.,0.360
8421496,doctor,Advocate Trinity Hospital: Bonin Michele MD,0.357
8421496,doctor,Advocate Trinity Hospital: Wecsler Petre I MD,0.357
8421496,doctor,Dr. Glen G. Aduana MD,1.286
8421514,hospital,Norwegian American Hospital,1.661
8421514,meal_takeaway,Little Caesars Pizza,1.694
8421514,lodging,Norford Hotel,1.615
8421514,grocery_or_supermarket,ALDI,0.808
8421514,bank,BMO Harris Bank,1.642
8421514,school,Polaris Charter Academy,0.898
8421556,point_of_interest,The Urban Canopy,1.641
8421556,hardware_store,The Home Depot,1.643
8421556,point_of_interest,Plant Chicago,1.636
8421556,grocery_or_supermarket,ALDI,1.407
8421556,furniture_store,FAMSA Furniture,1.183
8421556,electronics_store,Comcast Service Center,1.389
8421748,lodging,Chinatown Hotel,1.793
8421748,bar,Lalos on maxwell,0.905
8421748,grocery_or_supermarket,Jewel-Osco,1.571
8421748,meal_delivery,MingHin Cuisine,1.583
8421748,library,UIC Richard J. Daley Library,1.554
8421748,restaurant,Jasons Deli,1.342
8421896,hospital,West Suburban Hospital Medical Center,1.797
8421896,school,Austin College and Career Academy,0.504
8421896,park,Columbus Park,1.589
8421896,doctor,Dr. Deenadayal Gaddam MD,1.533
8421896,school,Howe Elementary School,1.021
8421896,restaurant,Uncle Remus Saucy Fried Chicken,0.913
8421923,department_store,Walmart Supercenter,1.881
8421923,doctor,West Suburban Medical Center: Kao Bob M MD,1.831
8421923,pharmacy,West Suburban Health Care,1.818
8421923,doctor,West Suburban Medical Center: Harris Max L MD,1.831
8421923,health,Planned Parenthood - Austin Health Center,1.544
8421923,point_of_interest,Sappington Philamena,1.131
8421931,point_of_interest,The Enrico Fermi Institute,1.332
8421931,doctor,University of Chicago Med Center: Pannain Silvana MD,0.882
8421931,hospital,University of Chicago Medicine,0.947
8421931,museum,Frederick C. Robie House,1.311
8421931,doctor,University-Chicago Physicians,0.882
8421931,doctor,University of Chicago Med Center: Reutrakul Sirimon MD,0.882
8421950,hospital,Norwegian American Hospital,0.984
8421950,school,Marshall Metropolitan High School,1.843
8421950,restaurant,Hearty Boys,0.825
8421950,bar,The Empty Bottle,1.914
8421950,night_club,The California Clipper,1.076
8421950,point_of_interest,Chicago Hot Glass Inc,1.181
8422002,hospital,Mount Sinai Hospital,1.316
8422002,university,Malcolm X College,1.649
8422002,point_of_interest,Najwa Dance Corps,1.696
8422002,doctor,Cook County Hospital: Patel Urjeet MD,1.605
8422002,doctor,Dr. Robert T. Rosman MD,1.841
8422002,post_office,United States Postal Service,0.970
8422023,school,St. Rita of Cascia High School,1.599
8422023,school,CICS Ralph Ellison High School,0.406
8422023,post_office,United States Post Office - AuburnPk. Station,0.960
8422023,car_dealer,distance,1.461
8422023,point_of_interest,Holloway Hide A Way,0.949
8422023,car_dealer,South Chicago Dodge Chrysler Jeep,1.852
8422041,local_government_office,Chicago West Illinois Secretary of State Facility,1.919
8422041,store,Chicago Booth Manufacturing Inc.,1.376
8422041,plumber,First Rate Plumbers,1.367
8422041,point_of_interest,Alpha Baking Co Inc,1.261
8422041,point_of_interest,Collins House,1.266
